case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,implementation_revision,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,budget_ratio,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,h_V_tau,a_C,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,mixed_aggregate_QF,same_item_QF_coexistence,cross_item_specialization,portfolio_pattern,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_spend,budget_residual,budget_usage,Q_budget_share,F_reservation_budget_share,R_budget_share,emergency_budget_share,Q_Water,F_Water,R_Water,z_R0_Water,z_R1_Water,z_R2_Water,Q_active_Water,F_active_Water,same_item_QF_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,z_R0_Vaccine,z_R1_Vaccine,z_R2_Vaccine,Q_active_Vaccine,F_active_Vaccine,same_item_QF_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,z_R0_Crackers,z_R1_Crackers,z_R2_Crackers,Q_active_Crackers,F_active_Crackers,same_item_QF_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,row_sha256,experiment_part,background_simulation_id,background_sample_index,phi,psi,eta_1,eta_2,c_R1_ratio,c_R2_ratio,m_F,shortage_loss_Water,shortage_loss_Vaccine,shortage_loss_Crackers,paid_R_Vaccine,R_level_numeric_Vaccine,F_total,paid_R_any,R1_item_count,R2_item_count
E3A_H000_MF100,LA-0650,650,896e1ab448726f2971ba9a04b3ebaf173c1cdfc6a202764ddb5b4de5a49689f7,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,5de9b02e205f5a40cdd017b2c6c21302748f8720e1452f3241c4ab2667a070e2,124f37c6e6a2bd256a75b71b8219d476403ad8efaf0bae6c04160baa7cba9d17,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,27894403ad353dd32c43ba905cb36d250128d007ea853f54db6f2181f5c92711,3,2,2,7e6413e7b46a40fa074422ea861a3bff964182a976c188ff7661bdbb4641aaf2,P4,False,False,False,Q[NONE]|F[Vaccine],1209605036.466791,1209605036.466791,0.0,5005859.110351202,0.0,5005859.110351202,h09,5,Katrina,1204599177.3564398,14132046.745087273,1190467130.6113524,1880762608.6988242,1194735.3655620508,19137905.855438475,3.725290298461914e-09,0.9999999999999998,0.0,0.26156775710800517,0.0,0.7384322428919947,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,1798598.415619144,R0,1,0,0,False,True,False,1194735.3655620508,8362608.698824239,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,c4fd705061bbb579778d43111569cfd808391280892ddc804d440026780e919d,E3A,LA-0650,650,0.2,0.85,0.49587937989273084,0.6047833473491717,0.06842176974218925,0.19543386184627928,1.0,26944320.000000004,465496250.61135244,698026560.0,False,0,1798598.415619144,False,0,0
E3A_H000_MF100,LA-0867,867,28d7dc1f1b6dced946b0bc1468f120ff95e0d44e9be3e0ae9a3210a423a24db5,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,af309d1a282197f0eb53ce41c3951f69950776a76fe13c8f28cbbe911fd26ac4,b3bdff28740b1eac33d6fba4f8eb5a7b8d53fc1a378298676b30412222b9808d,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,cf44538e9888a6ada6a250bfb44dbf096b8674c440081c23d629a78a56bfd60c,3,2,2,70eff82c9163dde4e66da8aa81570462eac3a227a2566c977eff6fe7d41c3802,P4,False,False,False,Q[NONE]|F[Water+Crackers],1221401260.0832431,1221401260.0832431,0.0,7512556.628847275,0.0,7512556.628847275,h09,5,Katrina,1213888703.4543958,11625349.226591203,1202263354.2278047,1797498429.819311,84458914.2450755,19137905.85543848,0.0,1.0,0.0,0.39254852049094013,0.0,0.6074514795090599,0.0,28563013.163985185,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,203398629.08582127,R0,1,0,0,False,True,False,74058914.2450755,1787941085.7549245,ea1f764d0909f24ad21203f986e01329f39e9635f393529e3a9a747652af3d52,E3A,LA-0867,867,0.2,0.85,0.25676937925203397,0.6719648865520937,0.160103370361622,0.5411940761962077,1.0,0.0,531999999.99999845,670263354.2278061,False,0,231961642.24980646,False,0,0
E3A_H000_MF100,LA-0416,416,669e449e72b58dc8c22a12ea129611eccdb1ec6b9fcc545c816093c674e68f3a,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,1fbf0a0b50939012b620a419d124b59df3a3d8488e522aa4bfb348f75d7908ef,196e4764770d5eb92c5b568befa76ba1eb3b61c69d5eec01f5fe19d6c632da52,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,5741c78c6ea67149f57bec0c2a0040ae339fd40650df517b70775ddce888e06f,3,2,2,12b33752d2f1de7bfa3e34fbf891ace492443d4928278f45ee98f40711e2395b,P4,False,False,False,Q[NONE]|F[Water+Crackers],1213863500.5925326,1213863500.5925326,0.0,5910782.737071317,0.0,5910782.737071317,h09,5,Katrina,1207952717.8554614,13227123.118367162,1194725594.7370942,1777391303.5636814,104566040.50070502,19137905.85543848,0.0,1.0,0.0,0.30885211693063225,0.0,0.6911478830693677,0.0,19751581.25017916,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,178839249.99589777,R0,1,0,0,False,True,False,94166040.50070502,1767833959.499295,f4e9e720e6e818cce29947b3e28c258bf554f037c604befcf33fe55563e0a872,E3A,LA-0416,416,0.2,0.85,0.4425858348603637,0.5809735604229672,0.10571486286479453,0.5834198042175531,1.0,4.825741052627564e-09,531999999.99999845,662725594.7370957,False,0,198590831.24607694,False,0,0
E3A_H000_MF100,LA-0205,205,23884bb8c90f192c69fd9bf16e5ebb5435e6ef34e9ccca458cad5799c9599c75,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,0e48370b08e3abf47ed401b250326671412feb3caf5307451d60030a57b17e66,c763180599e9d4cc67606fbf7025803b10dfad8ff6a770a6cb94a45968c57c04,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,45a81eb710ce745105ff524a26f04f13bf65e81806eb6edab74129cba644186a,3,2,2,23cc39e94921d722fc5c6dc5d6d57ee5f4c393d2cafa72ef68fa14f24bb4e061,P4,False,False,False,Q[NONE]|F[Vaccine],1216555111.6103163,1216555111.6103163,0.0,5809081.945091219,673668.1332591173,6482750.078350336,h09,5,Katrina,1210072361.531966,12655155.77708814,1197417205.7548778,1880887466.329313,1069877.7350733087,19137905.855438475,3.725290298461914e-09,0.9999999999999998,0.0,0.3035380145022729,0.03520072354560564,0.6612612619521213,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,2087195.2950169654,R1,0,1,0,False,True,False,1069877.7350733087,8487466.32931298,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,582b011ca768df990848fd3bdb4e3d559853563f585976272cd1a4f95bccb4ae,E3A,LA-0205,205,0.2,0.85,0.30303807719514203,0.8454361457436448,0.023193617842777355,0.24531543486680657,1.0,26944320.000000004,472446325.75487775,698026560.0,True,1,2087195.2950169654,True,1,0
E3A_H000_MF100,LA-0120,120,dcb80b654ab21716af1c3fba71c854c2b5e8f2ab0511c85b235a3e410f4810b5,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,37b153adb14c44b5f016ff1bc347fe43e6962b93b8f27e8180dd09c9ea0a8879,8bdaf3a01e7b970e822535518c1c10e878cf0d145b99c409510ee9ecf2adc63e,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,fea0cd874495e1850d027c1797bdad1643eed65e2001a418070a299e059eb0bc,3,2,2,c630636d1e01342de51b4ef142fe13a3fa309cb2b971faa9a4a9f1ee08382f86,P4,False,False,False,Q[NONE]|F[Water+Crackers],1217666973.0765026,1217666973.0765026,0.0,6719020.6399149,0.0,6719020.6399149,h09,5,Katrina,1210947952.4365876,12418885.215523578,1198529067.221064,1787537143.5230546,94420200.54133187,19137905.85543848,0.0,1.0,0.0,0.3510844232732776,0.0,0.6489155767267224,0.0,23913636.943275176,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,193195054.96601757,R0,1,0,0,False,True,False,84020200.54133187,1777979799.4586682,d829531f1def41e2945b887fb644f77fa8ac01fdb93676325ec84e4184e9d6b2,E3A,LA-0120,120,0.2,0.85,0.09730231602074527,0.40479915177405534,0.17697241958362528,0.2919664369873265,1.0,4.825741052627564e-09,531999999.99999845,666529067.2210655,False,0,217108691.90929276,False,0,0
E3A_H000_MF100,LA-0327,327,26b0ad5717f7a58cc774343f1b9c7b20588ccb2ed4387459b73a4ebb14338ef5,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,8a785aab6394581ff5f771df79bf4ab19776541fef483fbba02975fd75a7a959,451c3296693ce823d2d54db30d87c28dc34d70d80e683eab665c4a069080457e,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,ab225d85b64f5ee3efed97a1efe85ab54b715a00216c8cccc3028441ee67cde3,3,2,2,68a7efeacaf041da9b5d0534683df6f446284eb843f99847154d2b35ab0da02d,P4,False,False,False,Q[NONE]|F[Crackers],1207031957.540368,1207031957.540368,0.0,4459079.838486336,0.0,4459079.838486336,h09,5,Katrina,1202572877.7018816,14678826.016952142,1187894051.6849296,1697693504.1287565,184263839.9356298,19137905.85543848,0.0,1.0,0.0,0.23299727107912307,0.0,0.767002728920877,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,237893717.3754981,R0,1,0,0,False,True,False,184263839.9356298,1677736160.0643702,dd60b06fc6e24517eea8f953303c46050fab6a627262b59954bb87416ad49d86,E3A,LA-0327,327,0.2,0.85,0.14446270055994798,0.4406035593414945,0.22111865191379917,0.3210847507799349,1.0,26944320.000000004,531999999.99999845,628949731.684931,False,0,237893717.3754981,False,0,0
E3A_H000_MF100,LA-0598,598,242e4b2709d58e8d94223acc7cd58866ffb48aeb717b44660a55306eaf0e733b,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,3d2453a0c9bff6ca97bd459ba0097a6ad6f8a2f4bc21a86f2c32bac28af809b9,09b955f181489b43197b53c4787e05fb02018fafc5c2652cc76e0cc844ba77c9,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,64f55e2dbe0f2f517d1d705f857b69ac261eac6e7d715ab8d7a1a26260a4c7b0,3,2,2,aa40e6559b412b0e5dcd3ad482ff9cea334478a2377dd270a3b8e5cbe02f9f41,P4,False,False,False,Q[NONE]|F[Crackers],1211489263.3420243,1211489263.3420243,0.0,5406257.321338285,0.0,5406257.321338285,h09,5,Katrina,1206083006.0206861,13731648.53410019,1192351357.4865859,1709583457.7183218,172373886.3460645,19137905.855438475,3.725290298461914e-09,0.9999999999999998,0.0,0.28248949295578085,0.0,0.7175105070442189,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,288426020.1311505,R0,1,0,0,False,True,False,172373886.3460645,1689626113.6539354,61236abc1bd219ea4f69641e580e0c6d1978d219ea343cd69cf9efc1a72d3cd7,E3A,LA-0598,598,0.2,0.85,0.37937579219793566,0.8947234568149427,0.18016815374436068,0.5033035960085473,1.0,26944320.000000004,531999999.99999845,633407037.4865873,False,0,288426020.1311505,False,0,0
E3A_H000_MF100,LA-0855,855,180156333d55d9a85e6f41be522acb01ef74398f9989bf6602a86b9ce3b9e979,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,1a4633c716fe68898115fb8d840ea2424d3f51b63dbef4711e36343fa9245bc7,0cbede78e4e5b494ff041ebef4ca71e6c24e4b85be1c648681f58d008c2b0524,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,19968cb7bf04c8289aa0d83c5c26263a10a48d5b6cf66c41636949aa0b75d244,3,2,2,abb40f047c73064c33764a6c4e9eda46d30aed8b26988d04d3dc571f5909ed98,P4,False,False,False,Q[NONE]|F[Water+Crackers],1215388767.8620842,1215388767.8620842,0.0,6234902.03185102,0.0,6234902.03185102,h09,5,Katrina,1209153865.830233,12903003.823587459,1196250862.0066457,1781459984.9271884,100497359.13719791,19137905.85543848,0.0,1.0,0.0,0.325788102363312,0.0,0.674211897636688,0.0,21358024.34655049,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,185028999.03963232,R0,1,0,0,False,True,False,90097359.13719791,1771902640.862802,933b016244d734dfbaeca4227e92461cd8e752d98a771d3ab52073d0e3f90fbc,E3A,LA-0855,855,0.2,0.85,0.07025189975533792,0.8689991808808489,0.24812257862372705,0.3149885971906497,1.0,4.825741052627564e-09,531999999.99999845,664250862.0066472,False,0,206387023.3861828,False,0,0
E3A_H000_MF100,LA-0477,477,0b1babee6d4db71c3411cbeaa0064089662b8b7c27268b0cfc424e8fc084c64b,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,d9e19e7c1ca3ab6ad6dce13db937c7b4bdd2769833d42a769701c7520b07d777,3424fd463b0e258190a6ac5de6251fdb769cc1d83fabfeb84935eb3c6fd3cb83,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,7a08c239468c73877685a26f388695bf1c99651539cb096b447e905d915595b0,3,2,2,3e12269902ce9aa22d9e2d8b8704a46d9af31d0d2cb058b97a214ad57b73744f,P4,False,False,False,Q[NONE]|F[Water+Crackers],1213858406.0127742,1213858406.0127742,0.0,5909700.138872696,0.0,5909700.138872696,h09,5,Katrina,1207948705.8739016,13228205.716565784,1194720500.1573358,1777377713.668893,104579630.39549324,19137905.85543848,0.0,1.0,0.0,0.3087955486620454,0.0,0.6912044513379547,0.0,19746347.44386077,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,178817663.83882692,R0,1,0,0,False,True,False,94179630.39549324,1767820369.6045067,22f159d6de1dfbabcdc5ca84cb40006966ccfc4970be66a730973a78c4a6feac,E3A,LA-0477,477,0.2,0.85,0.1404586118712995,0.6624133305399225,0.16963810292877,0.4897692804361553,1.0,0.0,531999999.99999845,662720500.1573374,False,0,198564011.2826877,False,0,0
E3A_H000_MF100,LA-0574,574,b143113ec1f2e817a46d9ef9824fa874efd91615efe1b48fc0a2871735a443b0,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,e509ea0da4e9a5bba9e5da3324118e964f4e091d30b9c1ba94d74d52eb537aa0,fcf25ee3a82cf0597d6b75f8c068027969fe19f7fc689579adfa06b07cc3d90c,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,869682410df95a6b2c6a8a61f95a3265882db69d1ed3e476a38b4673543cec59,3,2,2,de2a245613fa26680dc4b8e59fc5883c75035c9ecefcbdd8a965a00e7d3bb7fd,P4,False,False,False,Q[NONE]|F[Water+Crackers],1208193086.0040467,1208193086.0040467,0.0,4705819.637018076,0.0,4705819.637018076,h09,5,Katrina,1203487266.3670287,14432086.218420401,1189055180.1486082,1762265357.6917067,119691986.37267959,19137905.85543848,0.0,1.0,0.0,0.24588999823514174,0.0,0.7541100017648582,0.0,14412138.67546894,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,151454929.20389614,R0,1,0,0,False,True,False,109291986.37267959,1752708013.6273203,7e3e9ae2b85b3bec1dda2a222edb5e8298b20975ef81a28915cd8e2e83cda2d4,E3A,LA-0574,574,0.2,0.85,0.22277015809432582,0.445961879697241,0.06791204492174187,0.36781360248741035,1.0,0.0,531999999.99999845,657055180.1486098,False,0,165867067.8793651,False,0,0
E3A_H000_MF100,LA-0492,492,12ef2746456cf5a77c74b4c82e4b425d99de836f2bc702dc87adcd3961dabb6e,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,856f50c793f45e429a954e89b5f88f94395529c33688e56681c80aeec2a07645,9c25cecc18015806e241da32bf76bbf6ec3355fe3dde74259b6f3e4f9865571c,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,87234ffc4cdbcb163d9a5f6f7cbd70a8708468e0c7f287b132f082ef00d21179,3,2,2,f7290f71eacc8b90b31509ada267d931b8fafbfc345cc52d7dae4818b3545664,P4,False,False,False,Q[NONE]|F[Water+Crackers],1222768665.0793402,1222768665.0793402,0.0,7803130.19051793,0.0,7803130.19051793,h09,5,Katrina,1214965534.8888223,11334775.66492055,1203630759.2239017,1801146010.3680124,80811333.69637403,19137905.85543848,0.0,1.0,0.0,0.4077316635090715,0.0,0.5922683364909286,0.0,30428335.294566248,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,206009583.67796728,R0,1,0,0,False,True,False,70411333.69637403,1791588666.303626,cadd4a66ff04e177489819e19ce73d785599ce65b50834a156e460b243f89051,E3A,LA-0492,492,0.2,0.85,0.3232414592752794,0.407743910000981,0.29792167284728743,0.3544727663775856,1.0,0.0,531999999.99999845,671630759.2239033,False,0,236437918.97253352,False,0,0
E3A_H000_MF100,LA-0354,354,c17d41a53215417e5264499caf66e812c1888c03f25a53be7db763b45211baf3,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,7d0f5900370896d46dbd7c135d13f78305ed8fecd3277074b76858a645c082da,6cc6f11e4970950b2ad75ee66b17b2cdb7488b1247bbc813a836421731133157,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,0550f395ae9e83eb7b43bbd8e0cd3782057e96d220a474ec926d6924ef5eaf97,3,2,2,9475c91c4bd393e2a9fbbf295b3671d35201498c28151f6db12d1ddc04c40c42,P4,False,False,False,Q[NONE]|F[Vaccine],1206406284.8762095,1206406284.8762095,0.0,4326124.397352651,0.0,4326124.397352651,h09,5,Katrina,1202080160.4788568,14811781.458085826,1187268379.020771,1880705143.342569,1252200.7218171065,19137905.85543848,0.0,1.0,0.0,0.22605004069049084,0.0,0.773949959309509,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,1554370.6515351573,R0,1,0,0,False,True,False,1252200.7218171065,8305143.342569184,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,e0da4c1826beace8a2bf5aecf7a298bed740eb4181c47c830af4575a8c0bcdb9,E3A,LA-0354,354,0.2,0.85,0.42415519987069195,0.8681826033000783,0.16600456684124568,0.28506819207855,1.0,26944320.000000004,462297499.020771,698026560.0,False,0,1554370.6515351573,False,0,0
E3A_H000_MF100,LA-0003,3,59411aa182359257e699b7fb7a72fa14dc02ccf983236a3bbbfb7a7ce21e6809,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,d3fd9bf595c9714c1c9256aee61cf3b814521f85686637382f070bc09f2631e7,317e375adf5a11bf0fe3533f3a0b6f7d7c2affc0fe9c859db6cc7aa7e4dce291,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,c09ca42e4888a4c602dc3fd80653e228744c58ed2c21c826c0f92fc788644ace,3,2,2,bd5200bd5030785ae82f4264ff52f59c4b1e1c37ae2626f70cf26ea803f30a18,P1,False,False,False,Q[Water+Vaccine]|F[NONE],1219424672.8616834,1219424672.8616834,19137905.855438445,0.0,0.0,19137905.855438445,h09,5,Katrina,1200286767.006245,0.0,1200286767.006245,1871023070.6921215,0.0,19137905.855438445,3.3527612686157227e-08,0.9999999999999982,0.9999999999999982,0.0,0.0,0.0,14045150.246489204,0.0,NONE,1,0,0,True,False,False,0.0,0.0,721533.6332845204,0.0,NONE,1,0,0,True,False,False,0.0,9023070.692121387,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,6ae2b6862d812ad4116b697731f20c138bcc239e85051026fba9144db7531acf,E3A,LA-0003,3,0.2,0.85,0.20231421566201296,0.5631132543292243,0.09400434498139602,0.22539981000768083,1.0,0.0,502260207.0062449,698026560.0,False,0,0.0,False,0,0
E3A_H000_MF100,LA-0853,853,2010dc4b4f88ff2547d1e2cc5b1be6490307c83b91a28df220a8f21c7d098575,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,f19dbef0606df9e5ba2ef2ee6e5356914916c1871a74aae8e09bd49a87a5d91b,4cc93d720cc56deec6ad670feaf741a8be9026b93ab33bc427a700130e72df67,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,d0fa2ed8251a2bc9f1327d118698d0884a25fca9bbdeb0d89d24a49889da52d7,3,2,2,0e7a205ce4bfd31548022a2296ab81090830459fa3381cb0727f9b88e9a019c7,P4,False,False,False,Q[NONE]|F[Vaccine],1210206631.6289937,1210206631.6289937,0.0,4383887.096906227,749810.9854130482,5133698.0823192755,h09,5,Katrina,1205072933.5466745,14004207.773119202,1191068725.7735553,1880773416.3152766,1183927.7491097173,19137905.85543848,0.0,1.0,0.0,0.22906827580931194,0.039179364298104334,0.7317523598925837,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,1575124.7114494923,R1,0,1,0,False,True,False,1183927.7491097173,8373416.3152765725,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,cf43d5c66fd3574f8560e4aa077c451c2f4d759cec8ee151509bfdd860c0f80a,E3A,LA-0853,853,0.2,0.85,0.4692401014390713,0.6077697175864646,0.03420758650204293,0.4957804755182198,1.0,26944320.000000004,466097845.77355516,698026560.0,True,1,1575124.7114494923,True,1,0
E3A_H000_MF100,LA-0140,140,6a963df29f758b8110288d1c0b1c81706cdf15bf4d34b3231109c25b36aee0ac,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,0c7724fac8e39a41046ffb102aa9ef841d7c227d7bcd084e652945e2f2233864,e7d025a19e180313f2233727477e2725de2e605115702b886887006e10ff3206,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,83eb5258e8d02beaee8bd0f9146747e5a435b98790765eb93367bbdb838ddd4d,3,2,2,ff911a57b786e20d0414723f419fbaf2cdd53d2a94cfb34fd5b8f5f9ff877a95,P4,False,False,False,Q[NONE]|F[Water+Vaccine],1210412132.5252893,1210412132.5252893,0.0,5177367.022782079,0.0,5177367.022782079,h09,5,Katrina,1205234765.5025072,13960538.832656398,1191274226.6698508,1880474146.8309605,1483197.2334258833,19137905.85543848,0.0,1.0,0.0,0.2705294436021489,0.0,0.7294705563978511,0.0,500820.3724989615,R0,1,0,0,False,True,False,317750.5308003025,10082249.469199698,0.0,1836911.0203106361,R0,1,0,0,False,True,False,1165446.7026255808,8391897.36176071,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,762049a22187d24d6cda5f6771a0b7ece20027c59a03f1cd44560d446ddb8466,E3A,LA-0140,140,0.2,0.85,0.4857033045083161,0.8743004449123971,0.11486736710981732,0.52273371867231,1.0,26121091.92480258,467126574.74504817,698026560.0,False,0,2337731.392809598,False,0,0
E3A_H000_MF100,LA-0146,146,9fc956653a31aec1282b742c24601978481a47163bd9f378ea475db8dbcb6ec0,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,e54fd6c88d65bacc1c4dd971340c7c9c910aa30cd0531711d038e1228a32a524,ca3ec62d46daba8bb10a23780e7356af4b4c878c874120399fbcccc172dbc223,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.0,0.9,5df3615c5666bf230e8249579e2ba69e0804d3134605fa3de82d7e8b29ef3f14,3,2,2,2029ffd7cb1a8dccd99f1a58db6562843bf7112d746703a00ce5aad17d9bff89,P4,False,False,False,Q[NONE]|F[Crackers],1215194772.5384693,1215194772.5384693,0.0,6193678.025582883,0.0,6193678.025582883,h09,5,Katrina,1209001094.5128865,12944227.829855593,1196056866.6830308,1719467978.622198,162489365.44218817,19137905.855438475,3.725290298461914e-09,0.9999999999999998,0.0,0.32363405235493964,0.0,0.6763659476450602,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,330435233.97262496,R0,1,0,0,False,True,False,162489365.44218817,1699510634.5578117,3d38ae8f24ec916a4ca68dcd75b3578d95ac4691c2b528f0a98abcf790c77c8b,E3A,LA-0146,146,0.2,0.85,0.24438155585203225,0.7914084747398555,0.10858520078721302,0.5381915558440343,1.0,26944320.000000004,531999999.99999845,637112546.6830324,False,0,330435233.97262496,False,0,0
