heldout_scenario,N,heldout_total_cost_min,heldout_total_cost_median,heldout_total_cost_mean,heldout_total_cost_P90,heldout_total_cost_P95,heldout_total_cost_max,heldout_emergency_expenditure_min,heldout_emergency_expenditure_median,heldout_emergency_expenditure_mean,heldout_emergency_expenditure_P90,heldout_emergency_expenditure_P95,heldout_emergency_expenditure_max,heldout_shortage_loss_min,heldout_shortage_loss_median,heldout_shortage_loss_mean,heldout_shortage_loss_P90,heldout_shortage_loss_P95,heldout_shortage_loss_max,heldout_policy_regret_vs_full24_min,heldout_policy_regret_vs_full24_median,heldout_policy_regret_vs_full24_mean,heldout_policy_regret_vs_full24_P90,heldout_policy_regret_vs_full24_P95,heldout_policy_regret_vs_full24_max,heldout_shortage_Water_min,heldout_shortage_Water_median,heldout_shortage_Water_mean,heldout_shortage_Water_P90,heldout_shortage_Water_P95,heldout_shortage_Water_max,heldout_shortage_Vaccine_min,heldout_shortage_Vaccine_median,heldout_shortage_Vaccine_mean,heldout_shortage_Vaccine_P90,heldout_shortage_Vaccine_P95,heldout_shortage_Vaccine_max,heldout_shortage_Crackers_min,heldout_shortage_Crackers_median,heldout_shortage_Crackers_mean,heldout_shortage_Crackers_P90,heldout_shortage_Crackers_P95,heldout_shortage_Crackers_max,policy_stable_count,policy_label_changed_count,first_stage_stable_count,canonical_policy_hash_stable_count,mean_absolute_Q_change,mean_absolute_F_change,mean_absolute_first_stage_cost_change,mean_absolute_heldout_regret,training_worst_scenario_mode,training_worst_scenario_mode_count
h09,200,1181872534.0047987,1237554125.2350254,1231228767.8166778,1249164465.855437,1249164465.855437,1249164465.855437,0.0,7690997.26836046,6693085.151239085,15873264.057359967,17170845.887153722,18751185.357689343,1168614165.1321745,1224904231.2412868,1214300164.5592518,1230026559.9999986,1230026559.9999986,1231866780.4391768,15504.824750185013,16705219.62093234,16674210.850495543,28801519.099671338,40306601.376476206,62979920.75841665,0.0,0.0,1677776.006595638,9386078.290184898,10400000.0,10400000.0,9075154.395853145,9557344.06438629,9480612.515341647,9557344.06438629,9557344.06438629,9557344.06438629,1768057880.0176985,1818861515.665446,1819847864.4563231,1862000000.0,1862000000.0,1862000000.0,165,35,0,0,7901043.075726853,119216952.2938272,2441589.8751358385,16674210.850495543,h19,200
