source_row,paper_country_code,country,iso3,population_source_location,year,population_1_july_persons,original_population_thousands,variant,source_dataset,source_reference,source_locator,transformation_rule,provenance_class
74856,VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,2020,103526,103.526,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74856,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74857,VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,2021,102841,102.841,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74857,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74858,VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,2022,102046,102.046,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74858,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74859,VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,2023,101323,101.323,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74859,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74860,VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,2024,100616,100.616,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74860,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74861,VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,2025,99924,99.924,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74861,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75158,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2018,1470518,1470.518,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75158,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75159,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2019,1484894,1484.894,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75159,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75160,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2020,1481024,1481.024,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75160,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75161,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2021,1487717,1487.717,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75161,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75162,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2022,1495921,1495.921,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75162,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75163,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2023,1502932,1502.932,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75163,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75164,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2024,1507782,1507.782,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75164,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75165,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2025,1511155,1511.155,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75165,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75310,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2018,41559,41.559,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75310,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75311,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2019,43166,43.166,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75311,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75312,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2020,44386,44.386,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75312,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75313,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2021,45243,45.243,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75313,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75314,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2022,45847,45.847,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75314,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75315,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2023,46198,46.198,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75315,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75316,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2024,46535,46.535,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75316,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75317,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2025,46855,46.855,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75317,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75766,BLZ,Belize,BLZ,Belize,2018,380226,380.226,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75766,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75767,BLZ,Belize,BLZ,Belize,2019,385829,385.829,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75767,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75768,BLZ,Belize,BLZ,Belize,2020,390812,390.812,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75768,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75769,BLZ,Belize,BLZ,Belize,2021,395346,395.346,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75769,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75770,BLZ,Belize,BLZ,Belize,2022,402733,402.733,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75770,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75771,BLZ,Belize,BLZ,Belize,2023,411106,411.106,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75771,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75772,BLZ,Belize,BLZ,Belize,2024,417072,417.072,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75772,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75773,BLZ,Belize,BLZ,Belize,2025,422924,422.924,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75773,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78350,GUY,Guyana,GUY,Guyana,2018,791556,791.556,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78350,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78351,GUY,Guyana,GUY,Guyana,2019,807665,807.665,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78351,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78352,GUY,Guyana,GUY,Guyana,2020,807482,807.482,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78352,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78353,GUY,Guyana,GUY,Guyana,2021,815482,815.482,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78353,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78354,GUY,Guyana,GUY,Guyana,2022,821637,821.637,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78354,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78355,GUY,Guyana,GUY,Guyana,2023,826353,826.353,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78355,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78356,GUY,Guyana,GUY,Guyana,2024,831086,831.086,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78356,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78357,GUY,Guyana,GUY,Guyana,2025,835986,835.986,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78357,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78806,SUR,Suriname,SUR,Suriname,2018,599513,599.513,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78806,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78807,SUR,Suriname,SUR,Suriname,2019,605768,605.768,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78807,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78808,SUR,Suriname,SUR,Suriname,2020,612316,612.316,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78808,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78809,SUR,Suriname,SUR,Suriname,2021,617896,617.896,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78809,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78810,SUR,Suriname,SUR,Suriname,2022,623164,623.164,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78810,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78811,SUR,Suriname,SUR,Suriname,2023,628886,628.886,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78811,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78812,SUR,Suriname,SUR,Suriname,2024,634431,634.431,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78812,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78813,SUR,Suriname,SUR,Suriname,2025,639850,639.85,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78813,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79414,BMU,Bermuda,BMU,Bermuda,2018,63831,63.831,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79414,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79415,BMU,Bermuda,BMU,Bermuda,2019,64107,64.107,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79415,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79416,BMU,Bermuda,BMU,Bermuda,2020,64382,64.382,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79416,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79417,BMU,Bermuda,BMU,Bermuda,2021,64648,64.648,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79417,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79418,BMU,Bermuda,BMU,Bermuda,2022,64749,64.749,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79418,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79419,BMU,Bermuda,BMU,Bermuda,2023,64698,64.698,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79419,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79420,BMU,Bermuda,BMU,Bermuda,2024,64636,64.636,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79420,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
79421,BMU,Bermuda,BMU,Bermuda,2025,64554,64.554,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:79421,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
