simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0655,655,SUCCESS,,,0.5326537000946701,0.26457879960071295,3,1,0,1,3,3,2,2,53,1232491473.069374,1232491473.0693743,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,dd54f774df74c59a183ded831c17b51e48a6b778033f0066662930e11e3271e7,e49923640829276925f58ff1ef0984a3a53df4a29dc6e1d8ebbc0fc2db5b1b2b,True
LA-0656,656,SUCCESS,,,0.5135001000016928,0.2401008001761511,3,1,0,1,3,3,2,2,53,1224157298.9402745,1224157298.9402745,0.0,certified,PASS,h09,PASS,unavailable,291ca022280b96af5402eb8aba3380d35523ccbe8cc4147b43713d86666137f6,955472c4ec182b4f546b18a060dcadecbb80f3c4020984af33e24c7de234b153,True
LA-0657,657,FAILED,ValueError,Q-F-R invariant failed: worst-loss epigraph for h09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
LA-0658,658,SUCCESS,,,0.4904320000205189,0.22718769998755306,3,1,0,1,3,3,2,2,53,1200654850.880189,1200654850.880189,0.0,certified,PASS,h09,PASS,unavailable,dc630bb217a70de5ac62393d17b79166e779e2393dc9178b7fb54e8ee1b69565,79f60ea4cdd080caf0344e2c5e4ee828d6ce48d520f31a9d1c98a07e92dedad7,True
LA-0659,659,SUCCESS,,,0.5170290999813005,0.24403450032696128,3,1,0,1,3,3,2,2,53,1223611030.0440836,1223611030.0440838,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,4fce5ffcb7f2d5e5c69fafb62a555e0b1a9e539e1c7b2a8ca219b7a48a9f43c2,45f320fda52ebe4a4ba09e76031f8381047537baa2b79af171c2d673bcbb9e4c,True
LA-0660,660,SUCCESS,,,0.5178176000481471,0.23775449977256358,3,1,0,1,3,3,2,2,53,1185643347.904968,1185643347.904968,0.0,certified,PASS,h09,PASS,unavailable,d5efa875a78295572ebd9cdf90099c7fbe3998e8dc119b802c278d86538612f3,d3b302d92b3a174d8d4429e914c15d4e6b9c840ee8c553bb321c6c232d54d66f,True
LA-0661,661,SUCCESS,,,0.5078606000170112,0.23954460059758276,3,1,0,1,3,3,2,2,53,1216142457.2167914,1216142457.2167914,0.0,certified,PASS,h09,PASS,unavailable,845f21bc51d9d283d4dc8ce98d55a00f1a174ec28e9d11d842f392ecc2807c76,0e0925ef6378cc409d3567cf628dcf887bc6e3fff4f6b870a3c60dad3551fca4,True
LA-0662,662,SUCCESS,,,0.5267959999619052,0.2496612995164469,3,1,0,1,3,3,2,2,53,1175894893.2910364,1175894893.2910364,0.0,certified,PASS,h09,PASS,unavailable,b67363d83bd5a4ad8d4284cfd7dc7b4ef18255a435b99c04427302da2bd8e19e,676ea5a4b8b515b8b659b30f31f6b29119d55d1d9bfd71f254813cecba37b7cf,True
LA-0663,663,SUCCESS,,,0.5247372000012547,0.24746339989360422,3,1,0,1,3,3,2,2,53,1219468753.6621733,1219468753.6621735,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,8c20311e491058cec3146c017cc0207b75a9b908584570bbc5cdec88421ae2be,996fa9747d19855bb68d4e2c8895107cf0ac9e683101b1c7d8af5eeace937073,True
LA-0664,664,SUCCESS,,,0.5124850999563932,0.2426237998297438,3,1,0,1,3,3,2,2,53,1231174201.2202692,1231174201.2202692,0.0,certified,PASS,h09,PASS,unavailable,98fa99a81dd90a1ba34f66f0d7c6d6fdabb86bbaa7adca5f0cc2595a90c335ef,065f77ffdcdbd5421063bb2de7302513a93d5583e5373703685cd19f1205761e,True
LA-0665,665,SUCCESS,,,0.50622049998492,0.23617530020419508,3,1,0,1,3,3,2,2,53,1214534192.2202795,1214534192.2202797,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,b7e4409b70bb04f90d5584b436fd370c8ddcebdb723a377e18bdd35a8d0975e7,d936a0f2d0cba16f5a00605b439dddcae882224092543013634cf74d73fafd5f,True
LA-0666,666,SUCCESS,,,0.5233924000058323,0.23035220021847636,3,1,0,1,3,3,2,2,53,1223503961.0624578,1223503961.0624576,0.0,certified,PASS,h09,PASS,unavailable,a19a1cbb335ecc1272bc4d2b58aa2f97a2237f22b0e48e3b2248bfc60cdc4eb7,403209929a9dc43aca9562621af39b0f3c2f67c614f987cceaa076bf970fa65c,True
LA-0667,667,SUCCESS,,,0.5058987999800593,0.2356864003231749,3,1,0,1,3,3,2,2,53,1223195413.7877839,1223195413.787784,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,b091f9af0bfb1872f75c8bceb8e80a011df93d4575dc2c0dcb64fb76bb738a32,eb7d6dba2c67a13288de226f5b588f43f32824cb1577b7c4c22644122dcee16f,True
LA-0668,668,SUCCESS,,,0.5245808999752626,0.24914049985818565,3,1,0,1,3,3,2,2,53,1209386638.2475126,1209386638.2475128,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,d775ad1c1fb80353a14ab4f77031fc8bc15ac52fe75bd89561b2f15a1bd87553,4337dd0392972b09cd099373cc06216f6aeb9ea4091710d0e4a06d241f18a5be,True
LA-0669,669,FAILED,oracle_failure,Memory exact evaluation failed,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
LA-0670,670,FAILED,ValueError,Q-F-R invariant failed: worst-loss epigraph for h09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
LA-0671,671,SUCCESS,,,0.5043206999544054,0.23670800076797605,3,1,0,1,3,3,2,2,53,1229882208.073251,1229882208.0732512,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,b265db339ca619b4932aba99d2ac0581d916d9eb50ea3976991eda57c00ba241,862ee1427557d86f7fd92c1c9c6d3e1de123986f2a4ba01b604eed674cddd083,True
LA-0672,672,SUCCESS,,,0.5171388000017032,0.24399210058618337,3,1,0,1,3,3,2,2,53,1224748203.9022233,1224748203.9022236,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,f909e06c622ed45a2ee2c1c5c0beb564c46871292a0d7c20a08cfd0addccc332,17bddf7f95576ae2d9bfafee127ee73e3ec10073dc71f929905073a93de194a7,True
LA-0673,673,SUCCESS,,,0.5064724000403658,0.23257239966187626,3,1,0,1,3,3,2,2,53,1222229464.0409086,1222229464.0409083,0.0,certified,PASS,h09,PASS,unavailable,84f63c738dac2b60a62c8551dc8a3451cd8a4cf1055d9a6b0ca69db1c8a0c60f,e096017c8a8da9e9252706301a9977bc518dcc946a26e94472786bdfa6a860fa,True
