model_kind,algorithm_kind,budget,shortage_beta,demand_scale_gamma_D,demand_scale,h,a,simulation_config_sha256,sample_table_sha256,execution_git_commit,execution_git_tree,simulation_id,sample_index,simulation_seed,input_sha256,rho_Q1,rho_Q2,rho_Q3,rho_Q4,rho_Q5,rho_F1,rho_F2,rho_F3,rho_F4,rho_F5,eta_1,eta_2,phi,psi,c_R1_ratio,c_R2_ratio,status,failure_type,failure_message,data_sha256,scenario_sha256,objective_T_COST,policy_label,Q_Water,Q_Seasonal Influenza Vaccine,Q_Crackers,F_Water,F_Seasonal Influenza Vaccine,F_Crackers,R_Water,R_Seasonal Influenza Vaccine,R_Crackers,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_usage,worst_exercise_Water,worst_exercise_Seasonal Influenza Vaccine,worst_exercise_Crackers,worst_shortage_Water,worst_shortage_Seasonal Influenza Vaccine,worst_shortage_Crackers,convergence_status,certificate_status,a1_result_sha256,first_stage_sha256,oracle_sha256
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0304,304,20260903,ccd5a3e45a3a17fa1330e500ecc1b33a94cf04f0f52f25a1edc22eb0cdd179a3,0.925329601540012,0.8563282295536699,0.6413508509758532,0.5696760788395411,0.5516835075549156,0.7970376828409018,0.6034322146601868,0.5184482140630812,0.49285313623033233,0.4163986220171534,0.46643842938802976,0.5635297643034537,0.058623063692198475,0.8022585144767873,0.024401644854879615,0.4993741910847578,SUCCESS,,,4c9940b932276a25d236797059dcb97457e7242bc2a00c605f5f4a51f99c0c6c,6579eb9fe4e149d7d852b2c4667b7bc1ac093d68b4955ffdb4b3964cb8c42f5a,1193155363.5605457,P4,0.0,0.0,0.0,0.0,2164137.487728794,0.0,NONE,R1,NONE,0.0,1765500.2338835218,734883.2862886661,2500383.520172188,h09,5,Katrina,16637522.33526629,1174017457.7051072,1880467091.4362085,1490252.6281778414,1.0,0.0,1490252.6281778414,0.0,10400000.0,8067091.436208448,1862000000.0,certified,PASS,1f74225bd21f031df0539ef3454b24b21920bffcd2222c30c9bd8bbc7729ebf6,9c6a0de81ac6ca657c294ed8aa3e2f65c8dfc3e56c3726d987bf63c7044d1504,1b0b3f448125c49e9bd20feb5b5ac1c63f39203062a55dd40e5fb53f0a0a8d72
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0305,305,20260903,f663668923934c0c068ef34648887563acfd965684da967f6917923fff66d889,0.9685132338391985,0.8710463032720855,0.8064063284338587,0.7079479355898983,0.601023834798982,0.7087558756131531,0.6946833535902733,0.6919594960616502,0.6789268811126072,0.6677458526260212,0.3889253356343415,0.49136387229993084,0.41248670819857164,0.8497815261116378,0.10843348444065075,0.17913293051344106,SUCCESS,,,e8f6a1dcdb2a458b17abf94bde190d8348741fa7844a65fb5557c2e5ac0dbfd7,aea92386603e583eb83085db659c71d7825099b4b561eae4aeb2c265b4b88c1a,1223944549.2106218,P4,0.0,0.0,0.0,0.0,0.0,208386406.64921317,NONE,NONE,R0,0.0,8055854.699318533,0.0,8055854.699318533,h09,5,Katrina,11082051.156119946,1204806643.3551831,1742808185.2807348,139149158.78365162,1.0,0.0,0.0,139149158.78365162,10400000.0,9557344.06438629,1722850841.2163484,certified,PASS,8c4dde649969a3ab609e4f8eaf369b85421b9594082f5001c88fd82bd19e85c9,30585caae7348b1a89feb4d91da6290d0729dd702792f82b789fc827a8559153,7c4424d2412f48e6226adb901764047ee6923f44256d067270e6b9966d33fbe0
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0306,306,20260903,c2643f9f338b34f9d8b143361a225a7209edbf555f9394edcb89adddc186dc34,0.8883290846456483,0.867574378538197,0.810557906661578,0.7806707437708054,0.7015328434982807,0.7196455805623118,0.7083272678140624,0.6551294234316413,0.48191635732740495,0.3794318522803162,0.05124381731776187,0.6439076910748375,0.15377125269067882,1.3852696075459554,0.23706843554619528,0.5221986891459581,SUCCESS,,,73308ca55a134f745b651decb602e2ae9df6d1a37839dc41f2594e18fdb2bf65,4e92573844c56c84af6d660bd178d87a1514ce8566a32a879ca1d5ac24aa7267,1223333414.0052617,P1,14824680.122086812,661484.4991927615,0.0,0.0,0.0,0.0,NONE,NONE,NONE,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,0.0,1204195508.1498232,1871093290.9627376,0.0,1.0,0.0,0.0,0.0,0.0,9093290.962737555,1862000000.0,certified,PASS,dc73ce7f1ae1a76739485d62db947501de83ca14bab8935790cf44c195f29ba2,4791a30257a143c98b973efebaaaae4f6789c95c5feb3fca734a34eee9226168,09d449c2d4db92b361063064190d7882ec8277bf85ef9c9d45a0d233aa1b0287
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0307,307,20260903,f82e17236737fbf0c426f35a06db33697cf0e90bf6de2998fff660aa75054ced,0.8135594179468016,0.7481354945297786,0.7215616945039731,0.5844391915295538,0.554355249631507,0.8064063924343755,0.7691636976241994,0.7427725484533058,0.6030224828719953,0.5002040450180117,0.4709609159256115,0.7279163286300693,0.18006888301358015,0.8146895307393214,0.03722323939419932,0.29668148078899087,SUCCESS,,,654a7b4a716abbb775d3cdefae3c28294a2303e966f62a8fda4c6aba8af761bf,2de9b1f7c4e49e94329c17d1f2933812c6647ed351ab4ead0e29596dbe26889c,1207148863.0414283,P4,0.0,0.0,0.0,0.0,1684176.0222849292,0.0,NONE,R1,NONE,0.0,4220273.245444411,872400.8207029555,5092674.066147367,h09,5,Katrina,14045231.789291112,1188010957.1859899,1880718483.7091475,1238860.3552387278,1.0,0.0,1238860.3552387278,0.0,10400000.0,8318483.709147561,1862000000.0,certified,PASS,43159c3e7dc10ae9cae8e625887d01bf0b6dc63f35289cc2b1219d3606e73e67,01321d4c5c81bdf8b3ba2d005005e88b0aa6ae5accb82bb7be1dab5b99dfcb46,f6674599533b21539069124db020b9bf50a93df2fedc51358a6cfa42bb1d7b16
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0308,308,20260903,600885755cbb533d7636a4202c2db8b488a60f166a9a98443bcdf11f9246f81c,0.8381217657206447,0.8038913484605072,0.6272594658579539,0.5201621627575307,0.5133666325347367,0.7610881188677296,0.7378738557955302,0.6890625328461779,0.42595942212300375,0.30926642569438,0.11408814018547815,0.6268398981924032,0.10958381185520227,1.3098140075229625,0.11522043598281553,0.4463615892308157,SUCCESS,,,5b1da3aa989dc28bea1e5953d39a0d401ae21736f54d7bb8c3b768cc9cd74fe1,4328fbd4dd4f0e2054dd30d13d9bdd5e294d6bd44606956724024984e9abbe22,1230108314.139982,P4,0.0,0.0,0.0,0.0,0.0,396768548.6716461,NONE,NONE,R0,0.0,4074890.3040468064,0.0,4074890.3040468064,h09,5,Katrina,15063015.55139167,1210970408.2845435,1759250153.1887598,122707190.87562664,1.0,0.0,0.0,122707190.87562664,10400000.0,9557344.06438629,1739292809.1243734,certified,PASS,cfd6b5c42c5b866a1216dc45232c8932b52999a446c092e5a5849bdc1f92afc9,24ef857db7ec093460d8aba5ba379409ef6617fb15a0ef83d6aae00e9e77808b,5a17754a1333acd7a5161c61aebd006074231b1f671a9c0e827c96d8fe02844b
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0309,309,20260903,edfd44d35059942c0924ebc0728653f9cebdd3f8cfd1c30418d1215f86295896,0.9111747852622147,0.9030152518867366,0.8548891963994798,0.7317924211065594,0.5713165921198071,0.7001531311514134,0.6773253733791906,0.5166285725116818,0.48790416046557317,0.396776491693677,0.07958756061110958,0.8801463447850832,0.4411018001898521,1.3507697003533745,0.13954618977849298,0.47281986482856886,SUCCESS,,,f94484848e03b08d61c355ac448688beafa86a8e6013f52490df3f7937b82da4,2fa5b1e70b9878d061c6400e949080474086fd8d6d14a1a72519bae8a554dcfa,1232955943.267746,P1,18203567.24003402,509673.6510868787,0.0,0.0,0.0,0.0,NONE,NONE,NONE,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,0.0,1213818037.4123075,1871266159.050954,0.0,1.0,0.0,0.0,0.0,0.0,9266159.050954074,1862000000.0,certified,PASS,615581a702fd14c3bef512efb903bbefedd49f42d3b3b5ea9f2ba1ed335878c6,e06b670569af797fc6b183945835d85344a8c25d4d77ac31188fc54a4ab4cd5e,ffed7cfb5e37cdf2b27f70765e05c39270c5a21e72c5d1930a84b0d41bdee2fe
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0310,310,20260903,8833ca4e19d3b03159b311cfa63fc1c647b4095e9b3f8e9833bfd331e6212f29,0.895279887712761,0.8684849493537873,0.7964477223128964,0.5927936238496732,0.5672914705696176,0.9735727163635308,0.8761872822693506,0.8569276805377646,0.8538049776400032,0.8437775790956188,0.1714706560002844,0.44349829600230806,0.02206605684551948,0.8970620773354928,0.2838472026839638,0.5325432207252655,SUCCESS,,,f6b61436b3512a786c102b8f9ace47e49c4e2ca4445b0cd082ba0b601ae39693,e3c87b083b553d9f46bf667e04d554300501a08dd5ede5e65158a2d553567a83,1193190136.730869,P4,0.0,0.0,0.0,0.0,0.0,262139197.63002923,NONE,NONE,R0,0.0,542111.9470540745,0.0,542111.9470540745,h09,5,Katrina,18595793.908384405,1174052230.8754306,1660770166.5020523,221187177.56233403,1.0,0.0,0.0,221187177.56233403,10400000.0,9557344.06438629,1640812822.437666,certified,PASS,43d1c7aef8a67d4995db9ca28d511f5f822e900b0443e91a8a2057383e379a7f,c9f6c2d1477167494bb6e522d45ba8f99c173b682d8574eb2326d4b981f69f0b,5a16bf1a10bd4cccee15ea3290cc85e4389acc79a02044837d794312a0092ede
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0311,311,20260903,2ad8e27d064113cd71ac096661d5484eb440cd01ba5469c5108f0c31297668ed,0.8584011002941716,0.7247438489486105,0.6260361297740378,0.5219876350547649,0.5064473324583342,0.9098063097733932,0.8986449213368239,0.8434943384084569,0.7596579686524167,0.5725614471029296,0.20597726662335664,0.6528348565065185,0.39219963977351674,1.2713491281053586,0.23471295861020997,0.3815866104633562,SUCCESS,,,d02b1f36e2811e9e1345ab7e0699b2ab20a7d788cdec41c68906f540cb193991,89d6cf34c8dfa106f35910227ea0ad896bda2cb19e57e4ef92244144276dd0ff,1236978775.4104733,P4,0.0,0.0,0.0,0.0,0.0,182303745.17672804,NONE,NONE,R0,0.0,6700929.6899489695,0.0,6700929.6899489695,h09,5,Katrina,12436976.16548951,1217840869.5550349,1777577247.9137154,104380096.15067112,1.0,0.0,0.0,104380096.15067112,10400000.0,9557344.06438629,1757619903.849329,certified,PASS,afe5334995edc6409f7f079f318e507d2462ce6d05d7775db8bb4b47c10dba05,6ad6c5e51671ce7a46095d41f1f273cba2d342e3e3b60b7ad7c05fc28e9ea22c,51cc33511b290f2c24eb58d75b3daf0afebf3ee21f0b8829924a1b888f103bf0
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0312,312,20260903,891e6a4d67e32ec6052911199efcca3b63de6ca3246fabd04a3a20fed806b879,0.8208741425199216,0.7912800277507024,0.6111613751524292,0.5145909227077962,0.49060435736764435,0.7703960302887507,0.6360238155975761,0.6148291718942785,0.4965215786762669,0.42307271897787857,0.27146103178449693,0.47405873406236104,0.31345738656639227,1.2964778823446887,0.2469113749392003,0.5201628923165724,SUCCESS,,,7db4ab2e4311932464a741b4dd75c0f5c860549f4646669d70e2dc62cace9a6c,0f05c96ceff184e3b3fb639f27d19f39bcedbcd432bf85d080d43ab3187c1895,1238535307.4111469,P4,0.0,0.0,0.0,24582062.452823367,0.0,67018019.27860267,R0,NONE,R0,0.0,6959609.913994261,0.0,6959609.913994261,h09,5,Katrina,12178295.941444216,1219397401.5557084,1843203848.427676,38753495.636710316,1.0,10400000.0,0.0,28353495.636710316,0.0,9557344.06438629,1833646504.3632896,certified,PASS,1968e936dbc726b63fcbdd9cc44852e7687884a01089dc1449cf0a203e90107c,811f936eedbb70142bc6b24105be859e83d22dba09cc0db71a3fa694a895a55a,b12deb6192b1060255395412684a6dec2e264cad87e5b46cf193971512e04faa
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0313,313,20260903,70b5516fb27b651f24787b50ef8d3e51bd503b2d2133c121f201a223f54539fc,0.8500905666034855,0.8212950413532003,0.7942741283862198,0.7378303635265088,0.7318491115366774,0.7211602741949127,0.6559979348646312,0.5861029750879778,0.5286017701409874,0.511726475789827,0.11377724375899981,0.7686975561294219,0.3736188509522517,1.3817650366025616,0.20913266543503883,0.4073345140327429,SUCCESS,,,48c9381bc2bf5ed79a5de47bf336732e05d87198192f07f97078d3d3fbe0c22d,17a3458723136a43a310fe256b0c5e5aa73f59554c1d0d0d8f774d6e1d18ea34,1221093146.9630098,P1,14210579.525283461,689075.5755349874,0.0,0.0,0.0,0.0,NONE,NONE,NONE,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,0.0,1201955241.1075714,1871053044.7166493,0.0,1.0,0.0,0.0,0.0,0.0,9053044.716649385,1862000000.0,certified,PASS,7668f3e258f452b63cf692b8a46095537fb40fd5f2717bb55942e2ef3d9fd0ab,6f77189df26678e009f5a005340b55bdd8d9e6d717bad0a4783bcf7a7b8d0bc8,7671a8785466dfc2f250c2c74e01b1cce3f48b65dc5921bad92ff7d774d043de
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0314,314,20260903,eadbad8963a4a1062cbc7ee3cda149ceeaf781652d677f8b4b40a4d8d1edfa53,0.8512386613563745,0.7798710863412672,0.7794651232232606,0.6748698337174488,0.6219572850892825,0.7109187212357627,0.681104933368158,0.6670224503776192,0.6600598023736848,0.6252886750660289,0.20090776380288589,0.5956213550693291,0.383953591415528,0.6220595696058404,0.2264126666397074,0.5462159577776365,SUCCESS,,,f063c628421df76004dbd82f503f2ea3549256f5c372ab322ac4ccc215ea2afa,59c8aa7597d5872ac9f3506834b67f34a412a7aa9da8666017781c9eba20081d,1214178911.23727,P4,0.0,0.0,0.0,0.0,0.0,264196686.49908918,NONE,NONE,R0,0.0,9506888.067758322,0.0,9506888.067758322,h09,5,Katrina,9631017.787680155,1195041005.3818316,1716758148.006536,165199196.05785048,1.0,0.0,0.0,165199196.05785048,10400000.0,9557344.06438629,1696800803.9421496,certified,PASS,ab94f20763ff0a6f1d949d4e219c675cb4f05b3d510dd62d65051e4dd280b2ff,c7002e420d719f1f86f69d06044fc513cb068115cb018a2e6f7f991f03418a00,404c58f4d233ece690805ee6cb9ebf8f4151ff981a5e43a9a9cce3c0c389bc9c
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0315,315,20260903,4bf4ebd6394bf482ac222f814def0101e33aff41cc6463d49d32021d2a3fa25f,0.9186418468156228,0.8306546186123649,0.6059341341106861,0.532804302362591,0.44453890238821975,0.9580392213766045,0.9308224245667043,0.9122122110435069,0.8383369049517626,0.820417142961209,0.16829291912550637,0.5364194533653736,0.08579086031950377,0.6751197235814714,0.04643542700513063,0.26565174788022006,SUCCESS,,,a1f6b561ef539e779d8354c5691a4e0af3da8a088fd30afb02265b734e70bb7c,115b09466b441268f48dfdce7da6a455460405ad265dfa1e001ced51b6a57b47,1177926598.3871117,P4,0.0,0.0,0.0,12676478.166292695,0.0,231624189.37533814,R0,NONE,R0,0.0,2566723.0393784842,0.0,2566723.0393784842,h09,5,Katrina,16571182.816059994,1158788692.5316732,1681528888.3763654,200428455.68802094,1.0,10400000.0,0.0,190028455.68802094,0.0,9557344.06438629,1671971544.311979,certified,PASS,5b5d6ba5148435ab7aaa4e37dfcd77a85c5ca5536501ac56307b9077ae1f660e,99f88981925638e409f5a8868ffd9e2d37c044326d3856c778bc6bc429cda4ab,c258ad7182d7a905081980d77355bb2587a552a3902de319e467a3b28fd09acf
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0316,316,20260903,1e7b00c7cecb5e0b010879c58fefa90fc9c1c340d932af1fc0b6a1628a822e89,0.9479523413632421,0.7775681813200237,0.6086329362178384,0.5871217702638974,0.5851745819623757,0.7370815510636953,0.6187308766709483,0.5018206009984058,0.42983889070858916,0.3643637377042964,0.49545124721740297,0.8596850154549414,0.4585586596128557,1.1748842308773568,0.18217817756853538,0.590691887318726,SUCCESS,,,b29285ff89160c4d334cd9cca2f6c350f89ffcedec53d6c51d49e204f7fd5ee4,bb4b318b27c7971609e9913f311cd0ed38ae148de9ef0b6e6c340a3324224b83,1231931885.891131,P1,17772473.925855987,529042.3483394498,0.0,0.0,0.0,0.0,NONE,NONE,NONE,19137905.855438434,0.0,0.0,19137905.855438434,h09,5,Katrina,0.0,1212793980.0356925,1871247761.9293563,0.0,0.9999999999999977,0.0,0.0,0.0,0.0,9247761.929356359,1862000000.0,certified,PASS,4395b1af62a3bf5067a101824e4df3446549415a672e4bb87c36c13a800caf82,54e0ee650ac246ce38549411e7acf30bf2fb1167f0f983e308a76035fad04cd3,9215ae28ebccb6a23f3b12d8572802ded77b200bab275b829a5fa5787f2fedc0
M2,A1_full,19137905.85543848,4.0,1.0,"{""crackers_from_unified_food"": 14.0, ""gamma_D"": 1.0, ""vaccine_from_rawls_medical"": 10.0603621730382, ""water"": 1.0}","{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0833333333333333, ""Water"": 0.0}","{""Crackers"": 0.9, ""Seasonal Influenza Vaccine"": 1.0, ""Water"": 1.0}",4a54d167c3757fc8486fead117b12678020df9ad59a8db1a577418b7da8da3e4,ac617befc8fbb7510e1b64b617c7e0339ea948ca519d0d18131f3b8048c131e0,c77a6d6b3fa61b920da7dc88428efe4337a79212,0c615786a8d3a3b9cfd2f0bd2f31ea7867638878,LA-0317,317,20260903,73c7f09c65a4bfb94a7264d0b132b7c9576b043aa21579fb4ef97e5a17b53d8f,0.8521279335061676,0.7757031308940803,0.7616393605933025,0.6996219974620409,0.6660744981980407,0.7561148837350397,0.7149189708414125,0.6784001618786144,0.659008238840048,0.39475296856782927,0.3542716269105123,0.6668026742914244,0.04335348519072244,1.4696791671717029,0.20689674863259777,0.49392265455663265,SUCCESS,,,9a5df5870d2cf078ba9bab66c2b98a57f8beccce42c9687e249bcfe5e806db7d,fb49c54c6ed1a675ffa3a0f5c218ab9deabbe4403a1b536b5973153518d9df2c,1225953662.7195268,P1,15613869.061397122,626026.8357638401,0.0,0.0,0.0,0.0,NONE,NONE,NONE,19137905.855438437,0.0,0.0,19137905.855438437,h09,5,Katrina,0.0,1206815756.8640883,1871140363.5538964,0.0,0.9999999999999979,0.0,0.0,0.0,0.0,9140363.553896382,1862000000.0,certified,PASS,b31f59a3d73eeccc39215d456b2bb81d1e93626dc688b50ef0effeb487fc0f4a,85bb3a370c3a35e86100ad8c54247c8102c21a5527e2db3491e66b4be00f5f8c,7e36fbc719d817ba67e8b6693da67c66598a6a16bd536703b139cc58d606064f
