simulation_id,input_sha256,post_fix_certified,non_regression_pass,difference_reason,old_objective,new_objective,objective_absolute_difference,objective_tolerance,max_first_stage_absolute_difference,old_policy,new_policy,old_worst_scenario,new_worst_scenario,old_R_Water,old_R_Seasonal Influenza Vaccine,old_R_Crackers,new_R_Water,new_R_Seasonal Influenza Vaccine,new_R_Crackers,new_result_sha256
LA-0247,cafab4bb9591f96f74fbacb07c81aeae29172a9e9425babce8f3c2a4d7627bce,True,True,,1228536055.4302628,1228536055.4302628,0.0,1.228536155430263,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,1474489979d9f1e77f5737c315be1d4dfa75c2e8ca2279f6752473aa7368d9f8
LA-0248,5307af164a6996b7fe150e6061a6fb611ca85e3861ec87d3eff546c5283a391a,True,True,,1222179646.576982,1222179646.576982,0.0,1.2221797465769821,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,fd0eac2adf65fa2ae94eb206e34f5ee649cbe8698c54b814cf9a133a3ac05d31
LA-0249,146da0e0e6aea1f7a59231966d2e650e4f12af806ffbc15f14ebeb711ae0f5d0,True,True,,1208014097.0667427,1208014097.0667427,0.0,1.2080141970667428,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,7b50375b5669c774383a3461be119d757d2c9566a5fa0546bb351cc71425799b
LA-0250,19ca0510839167604cd01166b5b065367759e25f27e437fcbafe9de56384a30c,True,True,,1224025106.0522852,1224025106.0522852,0.0,1.2240252060522854,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,a8ab19d5c78c038beac010f26cf0d34e0f47c7fda04d6ca2eac24402f16bf63e
LA-0251,347e956fe65cc2b94ea2a0fc4a245738795104572a19188d39eee4a3d1c98ad2,True,True,,1222546396.2570596,1222546396.2570596,0.0,1.2225464962570598,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,230848e752cb5478edef9cfac7ec3b22b3eacca1e753027e33cc4c3aba0c859b
LA-0252,ebcbb6754023d7b2880c4a4e4a2478d6a78d4c0fd647ff136422e5364d6081e5,True,True,,1206233012.1492352,1206233012.1492352,0.0,1.2062331121492353,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,b919233242c1cfe2fd0faf58d46fa6bf87498371ba5ed2775acfb8bf1ed1ddcc
LA-0253,c28ffb0779ced402f5c1a0497803fa78e2290b15089b4f3801708b6d275028fe,True,True,,1210996261.5194972,1210996261.5194972,0.0,1.2109963615194972,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,f78ec44fba7c36cb310c107cbeb84e60fc745491da2751757c54fcd657e5d582
LA-0254,5da1dec2c596e9855c012803cd98509c640ded5f12af6f99383775e5def92055,True,True,,1231116537.0276427,1231116537.0276427,0.0,1.231116637027643,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,a6ccb4b8cb03ae816b81aff447bcd94d3bcda212c1e8d8affe7b24e8d95ebca4
LA-0255,af22707d33dcb01199c079b6c32714b728b7af2f1fe334d40e1bf8c1bb0fc457,True,True,,1223852187.8930805,1223852187.8930805,0.0,1.2238522878930806,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,6afca1587b9eaf2e18ec9e962e1dd2cec54e41537882c1fb5ca1b65979f4bbfd
LA-0256,5128bcece17cb3a18b6cd3de9cea9319781eb35b13a59ecbc186a3a22e80cc55,True,True,,1220306805.8887057,1220306805.8887057,0.0,1.220306905888706,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,abf24245c5fc2f8183eb2fb4b02fa199f68d8e2bae2bc7f5fed6a50ba19d7e4d
LA-0257,9dc6ebe22f7c60db98511c7a181c116d231c0ee5cffa2b07eb15f50a1c5333bd,True,True,,1222063998.2873912,1222063998.2873912,0.0,1.2220640982873914,0.0,P4,P4,h09,h09,NONE,R1,NONE,NONE,R1,NONE,63b1cf603cf287fe4909211ee10b4e0c3c2ca959fab4619e4d22d0af679863a1
LA-0258,8076e9721a659a74df944c7f3513bfeefb1089acb1efc0ccefd86e56dfaeff6c,True,True,,1207598677.71828,1207598677.71828,0.0,1.2075987777182802,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,f1aebd89573b421e4311640fefaee904538e427d4295f15ca6c35f6e792e8ace
LA-0259,b8b746d5fd3251850a6946a5dc62e955b7cda834c4bef659011599f4c9b2b648,True,True,,1213886165.949845,1213886165.949845,0.0,1.2138862659498453,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,53fdd1359119aab0d1cf7ec0011a5224d85ab66b2af13d0e505d16c18f327114
LA-0261,bb07020453fe8e94583bdc6e37cedeaac09e9f3c9e1d2be8b1e90ae84e0ca878,True,True,,1230314710.4819157,1230314710.4819157,0.0,1.230314810481916,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,6614622a0cbce47883d8a97dc1505e9a0de8ab75654813efff539e0167fb03fa
LA-0262,54821f79bc5e458dbcb70e3d353177c5b5a6b2bd8cf3c4ddf416d187cf4dc141,True,True,,1222807708.6257713,1222807708.6257713,0.0,1.2228078086257714,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,85352dae13ae20e9c8ef0a3b74e70f1b551cda22554e8bf1ee89f6698b7ccbc5
LA-0263,48965136489a77f4d7c57cd0a107a4d1c0934b07cceb9d015aa5db8c3e0b22aa,True,True,,1207165936.8278232,1207165936.8278232,0.0,1.2071660368278232,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,8252bcc6dbd31484448c67c70df2899440fdbfcc124b46912feca8ae09776753
LA-0264,5aa36faf5fe506bc2db165aef309bafd7c3e93967ba7c755fc8b07dba4087865,True,True,,1224894236.6866426,1224894236.6866426,0.0,1.2248943366866427,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,67170c545fa8d28c8ba223738cacb0347b22dfdc6fe2e99d63ee62be4bc857c9
LA-0266,eab26d7ebf4c5345cb3622197d28a1aedea07a1f2294362c05938c5a511198f7,True,True,,1185719621.0887444,1185719621.0887444,0.0,1.1857197210887445,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,6e0b0fc9b65f20b66b83b22be0ad371c6e7c592e1cc0640c7210ed6b93d7cc06
LA-0267,6eae671f5585cb18e3e7c982f8cc203ebda7a751b2b05ca40208762b7e981b65,True,True,,1198526286.5095253,1198526286.5095253,0.0,1.1985263865095255,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,2ff431ac1f9820bd36083be8d8891825bad3c0db06dbe581a6848c2c02827666
LA-0268,074b7731a42c2cd981411c89954570f913a3b46b63deacef6774fd61ccbe4819,True,True,,1223149201.042022,1223149201.042022,0.0,1.223149301042022,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,b00fd959baefd74a29a4ee355da68f79111fed8a771cf2fa848a6d1c637f0e26
LA-0269,5fb884c2bccd04f62a96123efe36e4e4a5b59a4222d7158ec0e4b92a770a7605,True,True,,1220051407.9152038,1220051407.9152038,0.0,1.220051507915204,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,306a8b98cb2baaa32bf80a42d5e2da81c0edaccce199a0f22e0c585abea87fbb
LA-0270,f76bdb11a90d1c3be166763110f448844a5fbdf90ca067cb1bd915a885c31dab,True,True,,1222292565.833701,1222292565.833701,0.0,1.222292665833701,0.0,P4,P4,h09,h09,NONE,R2,NONE,NONE,R2,NONE,2452b380bc6ac032bc5ecc5a0899364488309d5005d88bb9614647a4f10411a2
LA-0271,79d2cb046ece26ccc5350dfbd1328348ec31f81624fdbfe69cba00e4d822ea2e,True,True,,1218608309.1414511,1218608309.1414511,0.0,1.2186084091414513,0.0,P4,P4,h09,h09,NONE,NONE,R1,NONE,NONE,R1,37c5469b7864b1a043594a22b2b3d810e5e0e26b78d3e7899fa43a6cb57c7aa2
LA-0273,6e3027e413984f86afddb8861f666c4f7f39e3f7b8fc8923bc2837cef8f6b96c,True,True,,1154016443.482408,1154016443.482408,0.0,1.1540165434824081,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,16db18cc21160ce7fc667dae4f8665e32a6f56371d4d425a08cf741542b44ce9
LA-0274,72e47053d3d43eff3113870b865c528ec5d4a597ac9794f41f912feeaf40401c,True,True,,1229118740.0158217,1229118740.0158217,0.0,1.2291188400158217,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,eb08d8717c275bbc8876fc49771f6ffa34301bfa9f6fd3050a64a76497f7c18c
LA-0275,a884f11b96f7f6cc30c5b0287f3a961347a0c8491c07a8f7b0c9618a06315c03,True,True,,1197037542.4031434,1197037542.4031434,0.0,1.1970376424031435,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,dfec157db35b7d04b76fa8c0103ff0a3ec865045bfa469d0e04c4df25ca82a2c
LA-0276,c51076246a9ff6b4d421612276c636df380dc5d215689c0303c11159f4565041,True,True,,1233588613.6634853,1233588613.6634853,0.0,1.2335887136634853,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,442a5d2c18a2f0d34ad46333f487d5f62f03527423b9c6a45091662bb6f003f3
LA-0277,fa6eb16a7926409595db7724d5f79014deb47ae928eb2c85046e98fd29b980ee,True,True,,1239596586.152573,1239596586.152573,0.0,1.2395966861525733,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,f789e26a1f8d7bc55df1f87a82c22d9a92381e41a37cacbcef090426d3e92ccd
LA-0278,8a9f5389b2d59254c37d2e9eac512e3b4d1d2b6c3c04e1a747a3d642668d13f6,True,True,,1217706815.6771924,1217706815.6771924,0.0,1.2177069156771927,0.0,P4,P4,h09,h09,NONE,NONE,R1,NONE,NONE,R1,74f0456c1b80652de8100560333c00c2492dea084d5fa084623aa369f5023de3
LA-0280,a5dd025efc27aa6977a88147fa5579486a90dbcbc8f92b32d7ba46e5fb0e70db,True,True,,1210534447.739411,1210534447.739411,0.0,1.2105345477394112,0.0,P4,P4,h09,h09,R1,R1,NONE,R1,R1,NONE,b93f1a630bf01d043fe48541c8cec6f0df5f8439514975fc08bd77a2aaead008
LA-0281,be62759edebfecf2c4d7118c8ad4f87ebda453d6226d0ca6f89bf45e590b70a6,True,True,,1234490846.9313161,1234490846.9313161,0.0,1.2344909469313163,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,4d52a474f755cf715b148fc9b0f46f5c230cdca581f9fe60fb3e5c392558ed5c
LA-0282,7bf93d4839686e9e22b27fa5856c4544b4422fec44e817cbd0bd0d92188f2ee5,True,True,,1239870472.4590297,1239870472.4590297,0.0,1.2398705724590298,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,5db7b71411ccbcfbaeb51125347da670757bebe74318a515364c2210108c5a12
LA-0283,f79e86775b923cd8f48f3b6f43816a492f6470b6b2a54186816c17f459063653,True,True,,1237950945.647411,1237950945.647411,0.0,1.2379510456474112,0.0,P4,P4,h09,h09,NONE,R1,NONE,NONE,R1,NONE,44ab77d7ed14d2f5b76dee7ca625c2a12d95f86e417b02cd9db74ab81e7767bb
LA-0284,c6fae62d6d52ba04be3d2b85b07a208343d56e3898224c33cbaad4f8f0890fd8,True,True,,1234927326.828102,1234927326.828102,0.0,1.2349274268281023,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,350e81da003fec83e76089717afa775ffb74f4f0af6241f3c35026e17ddef3a1
LA-0285,99a8425dc45cd2ee0cefe3f09f98b07802b60958c867aa71719c9568623adacd,True,True,,1229834254.7227979,1229834254.7227979,0.0,1.229834354722798,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,c0d1911f7f571229d9e74130538d8f6a52b33f56843de5e7d1834a91d742e913
LA-0286,6baaa33555436c6ac3e813258e2307c08f082445ff5442dc255c0053c1af1067,True,True,,1235528030.2740457,1235528030.2740457,0.0,1.2355281302740457,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,ac1c739a6122b7d014f06ad98b59025b44960d3889ace79276f54f85b2e6fea9
