simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0663,663,SUCCESS,,,1.3914256999851204,0.5234321999596432,4,1,0,2,4,4,2,2,108,131449247.4243275,131449247.4243275,0.0,certified,PASS,omega_21,PASS,unavailable,02e2047dc6328dc94cf749ee2453c4bc77a2aa33bc50394c2e120dbe92976d8d,5b1d918ea7fe6c238a80246c094df4f1f83149d6c7058db5c4af8759a2ca2588,True
LA-0664,664,SUCCESS,,,1.3882463999907486,0.5124382003559731,4,1,0,2,4,4,2,2,108,136593578.14652118,136593578.14652118,0.0,certified,PASS,omega_21,PASS,unavailable,f8d07e9d8ab7c96ff4af133f4885773b7ec3163af36ef1f8c14838d7a1c71a4d,4f8fd67c159435c78f741834f1323cbb4070cdd29d786d7868793cab7a3a0953,True
LA-0665,665,SUCCESS,,,1.3826442999998108,0.5158477004151791,4,1,0,2,4,4,2,2,108,129280597.6653074,129280597.66530739,0.0,certified,PASS,omega_21,PASS,unavailable,3bd196159908dfb486a2585b38add4cd5cb6ac630d2dbac2f90a9e73de933edb,180d1c51050f372948ea4c871ee5e6540f66b87d5eaf5288502090bde092080c,True
LA-0666,666,SUCCESS,,,1.3167601999593899,0.4899706997675821,3,1,0,1,3,3,2,2,107,133222647.4841439,133222647.4841439,0.0,certified,PASS,omega_21,PASS,unavailable,949f0d5d346502e7bb2d637cee5962f1547734d406d1e228b5c3e625a18b1b62,228d3208241ce8958a0183d60c0686682fc68912c47a71ccf32a7adcb5b6274f,True
LA-0667,667,SUCCESS,,,1.3806126999552362,0.502630400354974,4,1,0,2,4,4,2,2,108,133087046.58409505,133087046.58409506,1.4901161193847656e-08,certified,PASS,omega_21,PASS,unavailable,f33eb698d863ee96a64dc0b9c72471220da589a5c7900eee4504b8d4609bddf9,c19e0c86a33286364f6ef2101dfc23e1de1d1ffecfadd7168e75df6152aed885,True
LA-0668,668,SUCCESS,,,1.41586870001629,0.5420800996362232,4,1,0,2,4,4,2,2,108,127018341.573447,127018341.57344699,0.0,certified,PASS,omega_21,PASS,unavailable,92b2e4588d06684e098d4cbb03ee169556b7e47db15e0275edbd33c7045f6169,711c4a20d89fb5c57572fc15cb26292cf14c205cf7269f0a5fb6abb1c4183792,True
LA-0669,669,SUCCESS,,,1.3493944000219926,0.4976800996810198,3,1,0,1,3,3,2,2,107,134163302.740698,134163302.740698,0.0,certified,PASS,omega_21,PASS,unavailable,f91ee5084c031f63e1815b19c0cf0599a467ff65d7dd4e92bd709a8bd2af4802,cedfe05b76da0cbc62d948c3e19ce23087daf57270a9ee016efd8224e1ae6866,True
LA-0670,670,SUCCESS,,,1.3551073999842629,0.5028450998943299,4,1,0,2,4,4,2,2,108,125139517.2596272,125139517.25962718,0.0,certified,PASS,omega_21,PASS,unavailable,68a72b42d189fd25b3913c4c33a696796332eb93841fa4de03535939f93ab65e,f3f97d13e72a97a7a3e75b84514dde39b1fdc7b6bb611308de9605f03b44d6bc,True
LA-0671,671,SUCCESS,,,1.363920500036329,0.5110367998713627,3,1,0,1,3,3,2,2,107,136025770.72129613,136025770.72129613,0.0,certified,PASS,omega_21,PASS,unavailable,f0444b70da2d0cd9ecde08c351233ccd205950d9f75c51868c46c4821863ce50,ff3511d55170fa05f42f5db87adac9ac0cd75ee8e99424ed4709e525537baa71,True
LA-0672,672,SUCCESS,,,1.3631158000207506,0.5053874997538514,3,1,0,1,3,3,2,2,107,133769469.52018389,133769469.52018388,0.0,certified,PASS,omega_21,PASS,unavailable,893f1b349b6f5872192743f8978d25fa2fd33d84409b25fe895336dba3d02c5c,e1a34f1bca76981704dab3fbe06144476fc86a900a45f1d65e4f9cfbad7e8279,True
