simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0037,37,SUCCESS,,,0.6152385000605136,0.2967026002006605,6,1,0,4,6,6,2,2,56,1221759855.367446,1221759855.367446,0.0,certified,PASS,h09,PASS,unavailable,6430137b6a800daa1c3b91c880795cbde267fbbe9c4490e306077731bc036474,cb42588292ff274b82d6785beae784f8896a6546a7f3d0a3ade3105cf4e70dc5,True
LA-0038,38,SUCCESS,,,0.5414931999985129,0.26082479977048934,3,1,0,1,3,3,2,2,53,1208106992.4675512,1208106992.4675512,0.0,certified,PASS,h09,PASS,unavailable,3dc593df2b0b27551e31b0d4ae71a8ff992fae14efe8321561d8029cc1c025f7,f83f6a03f362c4389a64ae721653339e71cae6e622bb22a7c5f25493fb1010ce,True
LA-0039,39,SUCCESS,,,0.544362899963744,0.2512453000526875,3,1,0,1,3,3,2,2,53,1227017632.4595582,1227017632.4595582,0.0,certified,PASS,h09,PASS,unavailable,2966351ada63d068d9c25fccf4b9b26d182048bc869a465bae13894c5fb08059,0aad4a67d809187e99b639fab33b76351f0fc4c1639cfbe734ad6857f3ae76b1,True
LA-0040,40,SUCCESS,,,0.5102204000577331,0.2408935995772481,3,1,0,1,3,3,2,2,53,1234285258.389351,1234285258.389351,0.0,certified,PASS,h09,PASS,unavailable,6b7e4c7714d0353c078cc47525996c151891f76a9a0e4d5409c2f7d34b40814c,cf4732d5e74dea484236fdff19949b5aae8dbf30fd9a007c0cc283e5f1873ee0,True
LA-0041,41,SUCCESS,,,0.5373098999261856,0.2541661006398499,3,1,0,1,3,3,2,2,53,1223699165.4363012,1223699165.4363012,0.0,certified,PASS,h09,PASS,unavailable,9af86a5697d17d91b38507de396593fd9dd2355bf97378e7011095d8c9448798,c05ddbacbbd2dc5eeb49654202bf058460708fcbd4bc5de1a6779ca82ca34ad0,True
LA-0042,42,SUCCESS,,,0.530284299980849,0.25127529981546104,3,1,0,1,3,3,2,2,53,1202070017.2036805,1202070017.2036805,0.0,certified,PASS,h09,PASS,unavailable,c6724bf675b2b06ab1f2ea99ef73570856e44e384ab6364185bdc807e67a379b,0f322d6f0a616a8feb7f932ddb5e08aa7de9b5c37843cf472a96e7dae5bd5250,True
LA-0043,43,SUCCESS,,,0.568391399923712,0.2583819995634258,3,1,0,1,3,3,2,2,53,1240755166.6266434,1240755166.6266437,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,b1db1cf49cc176cdbda5d21b15e22d6b8be24f3a2fe4534629524175fb139c82,f47f76e04926f2c846b2d1dd4c003f7be5a32b701e7a97e150a31fc689dc56b0,True
LA-0044,44,SUCCESS,,,0.639376699924469,0.30150029982905835,7,1,0,5,7,7,2,2,57,1225170364.854745,1225170364.8547447,0.0,certified,PASS,h09,PASS,unavailable,befb27c524d6ac14dda5ca9e49bd082fcd42b4c7c10a59d75033405429c15a5a,22c5c2d231e0e53ebf687db3b3cee830575b43a98349db7052ee0d415236c0ca,True
LA-0045,45,SUCCESS,,,0.5188213000074029,0.24330349953379482,3,1,0,1,3,3,2,2,53,1219641441.0068252,1219641441.0068252,0.0,certified,PASS,h09,PASS,unavailable,949bd95dc90a74f1996441e47e21e71769c52023f18ac469cfef953d3535c3a7,ceed21a83c4c55d6f7d0028827c509ae0ebe144f290a7ad4a15d4e01b5cf1a3a,True
LA-0046,46,SUCCESS,,,0.608117000083439,0.28298340050969273,6,1,0,4,6,6,2,2,56,1223318185.0253854,1223318185.0253854,0.0,certified,PASS,h09,PASS,unavailable,bc04d97b0065098d732d225df8b4c8365899dfc90d83a8e81ccd764a094d725d,6e965e0d2b67b5f598484a4f80baba2a9415bf1b24eaa261ea6790e69cb8368b,True
LA-0047,47,SUCCESS,,,0.5266961000161245,0.2524583995109424,3,1,0,1,3,3,2,2,53,1181576802.5298913,1181576802.5298915,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,cb09bd81637ba55e27e29360cebf7cc9e86d6cb38e355a027e0b2155b16386dc,8499aa525acbda7f13a09b80295505e42bb7bceda0c0edfe2794877f229fca01,True
